source,target,weight
Aditya Devarakonda,Jiyan Yang,1
Aditya Devarakonda,James Demmel,1
Aditya Devarakonda,Jim Harrell,1
Aditya Devarakonda,Venkat Krishnamurthy,1
Aditya Devarakonda,Michael W. Mahoney,1
Aditya Devarakonda,Prabhat,1
Evan Racah,Michael F. Ringenburg,1
Evan Racah,Lisa Gerhardt,1
Evan Racah,Jey Kottalam,1
Evan Racah,Jialin Liu 0002,1
Evan Racah,Kristyn J. Maschhoff,1
Evan Racah,Shane Canon,1
Evan Racah,Jatin Chhugani,1
Evan Racah,Pramod Sharma,1
Evan Racah,Jiyan Yang,1
Evan Racah,James Demmel,1
Evan Racah,Jim Harrell,1
Evan Racah,Venkat Krishnamurthy,1
Evan Racah,Michael W. Mahoney,1
Evan Racah,Prabhat,1
Michael F. Ringenburg,Lisa Gerhardt,1
Michael F. Ringenburg,Jey Kottalam,1
Michael F. Ringenburg,Jialin Liu 0002,1
Michael F. Ringenburg,Kristyn J. Maschhoff,1
Michael F. Ringenburg,Shane Canon,1
Michael F. Ringenburg,Jatin Chhugani,1
Michael F. Ringenburg,Pramod Sharma,1
Michael F. Ringenburg,Jiyan Yang,1
Michael F. Ringenburg,James Demmel,1
Michael F. Ringenburg,Jim Harrell,1
Michael F. Ringenburg,Venkat Krishnamurthy,1
Michael F. Ringenburg,Michael W. Mahoney,1
Michael F. Ringenburg,Prabhat,1
Lisa Gerhardt,Jey Kottalam,1
Lisa Gerhardt,Jialin Liu 0002,1
Lisa Gerhardt,Kristyn J. Maschhoff,1
Lisa Gerhardt,Shane Canon,1
Lisa Gerhardt,Jatin Chhugani,1
Lisa Gerhardt,Pramod Sharma,1
Lisa Gerhardt,Jiyan Yang,1
Lisa Gerhardt,James Demmel,1
Lisa Gerhardt,Jim Harrell,1
Lisa Gerhardt,Venkat Krishnamurthy,1
Lisa Gerhardt,Michael W. Mahoney,1
Lisa Gerhardt,Prabhat,1
Jey Kottalam,Jialin Liu 0002,1
Jey Kottalam,Kristyn J. Maschhoff,1
Jey Kottalam,Shane Canon,1
Jey Kottalam,Jatin Chhugani,1
Jey Kottalam,Pramod Sharma,1
Jey Kottalam,Jiyan Yang,1
Jey Kottalam,James Demmel,1
Jey Kottalam,Jim Harrell,1
Jey Kottalam,Venkat Krishnamurthy,1
Jey Kottalam,Michael W. Mahoney,1
Jey Kottalam,Prabhat,1
Jialin Liu 0002,Kristyn J. Maschhoff,1
Jialin Liu 0002,Shane Canon,1
Jialin Liu 0002,Jatin Chhugani,1
Jialin Liu 0002,Pramod Sharma,1
Jialin Liu 0002,Jiyan Yang,1
Jialin Liu 0002,James Demmel,1
Jialin Liu 0002,Jim Harrell,1
Jialin Liu 0002,Venkat Krishnamurthy,1
Jialin Liu 0002,Michael W. Mahoney,1
Jialin Liu 0002,Prabhat,1
Kristyn J. Maschhoff,Shane Canon,1
Kristyn J. Maschhoff,Jatin Chhugani,1
Kristyn J. Maschhoff,Pramod Sharma,1
Kristyn J. Maschhoff,Jiyan Yang,1
Kristyn J. Maschhoff,James Demmel,1
Kristyn J. Maschhoff,Jim Harrell,1
Kristyn J. Maschhoff,Venkat Krishnamurthy,1
Kristyn J. Maschhoff,Michael W. Mahoney,1
Kristyn J. Maschhoff,Prabhat,1
Shane Canon,Jatin Chhugani,1
Shane Canon,Pramod Sharma,1
Shane Canon,Jiyan Yang,1
Shane Canon,James Demmel,1
Shane Canon,Jim Harrell,1
Shane Canon,Venkat Krishnamurthy,1
Shane Canon,Michael W. Mahoney,1
Shane Canon,Prabhat,1
Jatin Chhugani,Pramod Sharma,1
Jatin Chhugani,Jiyan Yang,1
Jatin Chhugani,James Demmel,1
Jatin Chhugani,Jim Harrell,1
Jatin Chhugani,Venkat Krishnamurthy,1
Jatin Chhugani,Michael W. Mahoney,1
Jatin Chhugani,Prabhat,1
Pramod Sharma,Jiyan Yang,1
Pramod Sharma,James Demmel,1
Pramod Sharma,Jim Harrell,1
Pramod Sharma,Venkat Krishnamurthy,1
Pramod Sharma,Michael W. Mahoney,1
Pramod Sharma,Prabhat,1
Jiyan Yang,James Demmel,1
Jiyan Yang,Jim Harrell,1
Jiyan Yang,Venkat Krishnamurthy,1
Jiyan Yang,Michael W. Mahoney,1
Jiyan Yang,Prabhat,1
James Demmel,Jim Harrell,1
James Demmel,Venkat Krishnamurthy,1
James Demmel,Michael W. Mahoney,1
James Demmel,Prabhat,1
Jim Harrell,Venkat Krishnamurthy,1
Jim Harrell,Michael W. Mahoney,1
Jim Harrell,Prabhat,1
Venkat Krishnamurthy,Michael W. Mahoney,1
Venkat Krishnamurthy,Prabhat,1
Michael W. Mahoney,Prabhat,1
Norio Yoshimoto,Tomohiro Kimura,1
Yaser Keneshloo,Shuguang Wang,1
Yaser Keneshloo,Eui-Hong Sam Han,1
Shuguang Wang,Eui-Hong Sam Han,1
Hiroshi Tsuda,Masakazu Ando,1
Hiroshi Tsuda,Yu Ichifuji,1
Masakazu Ando,Yu Ichifuji,1
Yu Ichifuji,Hideki Yoshii,1
Yu Ichifuji,Noboru Sonehara,1
Yu Ichifuji,Yoshihide Matsuo,1
Yu Ichifuji,Noriaki Koide,2
Yu Ichifuji,Nobuhiro Akashi,1
Yu Ichifuji,Yoshitaka Terai,1
Yu Ichifuji,Toru Kobayashi,1
Mylene Simon,Joe Chalfoun,1
Mylene Simon,Peter Bajcsy,2
Mylene Simon,Soweon Yoon,1
Mylene Simon,Mary Brady,2
Mylene Simon,Ram D. Sriram,1
Mylene Simon,Nathan Hotaling,1
Mylene Simon,Nicholas Schaub,1
Mylene Simon,Carl G. Simon,1
Mylene Simon,Piotr M. Szczypinski,1
Mylene Simon,Stephen J. Florczyk,1
Joe Chalfoun,Mary Brady,1
Joe Chalfoun,Peter Bajcsy,1
Mary Brady,Peter Bajcsy,2
Mary Brady,Soweon Yoon,1
Mary Brady,Ram D. Sriram,1
Mary Brady,Nathan Hotaling,1
Mary Brady,Nicholas Schaub,1
Mary Brady,Carl G. Simon,1
Mary Brady,Piotr M. Szczypinski,1
Mary Brady,Stephen J. Florczyk,1
Peter Bajcsy,Soweon Yoon,1
Peter Bajcsy,Ram D. Sriram,1
Peter Bajcsy,Nathan Hotaling,1
Peter Bajcsy,Nicholas Schaub,1
Peter Bajcsy,Carl G. Simon,1
Peter Bajcsy,Piotr M. Szczypinski,1
Peter Bajcsy,Stephen J. Florczyk,1
Amita Gajewar,Lizhong Wu,1
Amita Gajewar,Jignesh Parmar,1
Amita Gajewar,Ramana Yerneni,1
Lizhong Wu,Jignesh Parmar,1
Lizhong Wu,Ramana Yerneni,1
Jignesh Parmar,Ramana Yerneni,1
Ella Peltonen,Eemil Lagerspetz,1
Ella Peltonen,Petteri Nurmi,1
Ella Peltonen,Sasu Tarkoma,1
Eemil Lagerspetz,Petteri Nurmi,1
Eemil Lagerspetz,Sasu Tarkoma,1
Petteri Nurmi,Sasu Tarkoma,1
Sasu Tarkoma,Kai Zhao,1
Sasu Tarkoma,Siyuan Liu,1
Hui Wu,Yi Fang,1
Hui Wu,Huming Wu,1
Hui Wu,Shenhong Zhu,1
Yi Fang,Huming Wu,1
Yi Fang,Shenhong Zhu,1
Huming Wu,Shenhong Zhu,1
Ngot Bui,Thanh Le,1
Ngot Bui,Vasant G. Honavar,1
Thanh Le,Vasant G. Honavar,1
Md. Shiblee Sadik,Le Gruenwald,1
Md. Shiblee Sadik,Eleazar Leal,1
Le Gruenwald,Eleazar Leal,2
Le Gruenwald,Jianting Zhang,1
Eleazar Leal,Jianting Zhang,1
Yu Wang 0041,Yang Feng 0001,1
Yu Wang 0041,Xiyang Zhang,1
Yu Wang 0041,Richard Niemi,1
Yu Wang 0041,Yuncheng Li,2
Yang Feng 0001,Xiyang Zhang,1
Athena Vakali,Paschalis Korosoglou,1
Athena Vakali,Pavlos Daoglou,1
Paschalis Korosoglou,Pavlos Daoglou,1
Jiangye Yuan,Hsiu-Han Lexie Yang,1
Jiangye Yuan,Olufemi A. Omitaomu,1
Jiangye Yuan,Budhendra L. Bhaduri,1
Hsiu-Han Lexie Yang,Olufemi A. Omitaomu,1
Hsiu-Han Lexie Yang,Budhendra L. Bhaduri,1
Olufemi A. Omitaomu,Budhendra L. Bhaduri,1
Joya A. Deri,Franz Franchetti,1
Joya A. Deri,José M. F. Moura,1
Franz Franchetti,José M. F. Moura,1
Naman Shah 0001,Harshil Shah,1
Naman Shah 0001,Matthew Malensek,1
Naman Shah 0001,Sangmi Lee Pallickara,1
Naman Shah 0001,Shrideep Pallickara,1
Harshil Shah,Matthew Malensek,1
Harshil Shah,Sangmi Lee Pallickara,1
Harshil Shah,Shrideep Pallickara,1
Matthew Malensek,Sangmi Lee Pallickara,1
Matthew Malensek,Shrideep Pallickara,1
Sangmi Lee Pallickara,Shrideep Pallickara,1
Sarasi Lalithsena,Pavan Kapanipathi,1
Sarasi Lalithsena,Amit P. Sheth,1
Pavan Kapanipathi,Amit P. Sheth,1
Priyanka Kale,Shilpa Balan,1
Alexander Stiemer,Ilir Fetai,1
Alexander Stiemer,Heiko Schuldt,1
Ilir Fetai,Heiko Schuldt,1
Michael Wojnowicz,Ben Cruz,1
Michael Wojnowicz,Xuan Zhao,1
Michael Wojnowicz,Brian Wallace,1
Michael Wojnowicz,Matt Wolff,1
Michael Wojnowicz,Jay Luan,1
Michael Wojnowicz,Caleb Crable,1
Ben Cruz,Xuan Zhao,1
Ben Cruz,Brian Wallace,1
Ben Cruz,Matt Wolff,1
Ben Cruz,Jay Luan,1
Ben Cruz,Caleb Crable,1
Xuan Zhao,Brian Wallace,1
Xuan Zhao,Matt Wolff,1
Xuan Zhao,Jay Luan,1
Xuan Zhao,Caleb Crable,1
Brian Wallace,Matt Wolff,1
Brian Wallace,Jay Luan,1
Brian Wallace,Caleb Crable,1
Matt Wolff,Jay Luan,1
Matt Wolff,Caleb Crable,1
Jay Luan,Caleb Crable,1
Antonette Shibani,Elizabeth Koh,1
Antonette Shibani,Vivian Lai,1
Antonette Shibani,Kyong Jin Shim,1
Elizabeth Koh,Vivian Lai,1
Elizabeth Koh,Kyong Jin Shim,1
Vivian Lai,Kyong Jin Shim,2
Vivian Lai,Richard Jayadi Oentaryo,1
Vivian Lai,Casey Vu,1
Vivian Lai,David Lo 0001,1
Kyong Jin Shim,Richard Jayadi Oentaryo,1
Kyong Jin Shim,Casey Vu,1
Kyong Jin Shim,David Lo 0001,1
Michinori Nakata,Hiroshi Sakai,1
Michinori Nakata,Chenxi Liu,1
Hiroshi Sakai,Chenxi Liu,1
Saman Mostafavi,Benjamin Futrell,1
Saman Mostafavi,John Troxler,1
Saman Mostafavi,Robert W. Cox,1
Benjamin Futrell,John Troxler,1
Benjamin Futrell,Robert W. Cox,1
John Troxler,Robert W. Cox,1
Ville Hyvönen,Teemu Pitkänen,1
Ville Hyvönen,Sotiris K. Tasoulis,1
Ville Hyvönen,Elias Jaasaari,1
Ville Hyvönen,Risto Tuomainen,1
Ville Hyvönen,Liang Wang 0009,1
Ville Hyvönen,Jukka Corander,1
Ville Hyvönen,Teemu Roos,1
Teemu Pitkänen,Sotiris K. Tasoulis,1
Teemu Pitkänen,Elias Jaasaari,1
Teemu Pitkänen,Risto Tuomainen,1
Teemu Pitkänen,Liang Wang 0009,1
Teemu Pitkänen,Jukka Corander,1
Teemu Pitkänen,Teemu Roos,1
Sotiris K. Tasoulis,Elias Jaasaari,1
Sotiris K. Tasoulis,Risto Tuomainen,1
Sotiris K. Tasoulis,Liang Wang 0009,1
Sotiris K. Tasoulis,Jukka Corander,1
Sotiris K. Tasoulis,Teemu Roos,1
Elias Jaasaari,Risto Tuomainen,1
Elias Jaasaari,Liang Wang 0009,1
Elias Jaasaari,Jukka Corander,1
Elias Jaasaari,Teemu Roos,1
Risto Tuomainen,Liang Wang 0009,1
Risto Tuomainen,Jukka Corander,1
Risto Tuomainen,Teemu Roos,1
Liang Wang 0009,Jukka Corander,1
Liang Wang 0009,Teemu Roos,1
Jukka Corander,Teemu Roos,1
Kevin Paul,Sheri A. Mickelson,1
Kevin Paul,John M. Dennis,1
Sheri A. Mickelson,John M. Dennis,1
Belainine Billal,Alexsandro Fonseca,1
Belainine Billal,Fatiha Sadat,1
Alexsandro Fonseca,Fatiha Sadat,1
Jianliang Gao,Bo Song,1
Jianliang Gao,Ping Liu,1
Jianliang Gao,Jianxin Wang,1
Bo Song,Ping Liu,1
Bo Song,Jianxin Wang,1
Ping Liu,Jianxin Wang,1
Jianwu Wang,Wenbin Zhang,1
Jianwu Wang,Ankita Patil,1
Jianwu Wang,Ketan Patil,1
Jianwu Wang,Eric J. Shiroma,1
Jianwu Wang,Mitchell A. Schepps,1
Jianwu Wang,Tamara B. Harris,1
Jianwu Wang,Zhichuan Huang,2
Jianwu Wang,Tiantian Xie,1
Jianwu Wang,Ting Zhu,2
Jianwu Wang,Qingquan Zhang,1
Zhichuan Huang,Wenbin Zhang,1
Zhichuan Huang,Ankita Patil,1
Zhichuan Huang,Ketan Patil,1
Zhichuan Huang,Eric J. Shiroma,1
Zhichuan Huang,Mitchell A. Schepps,1
Zhichuan Huang,Tamara B. Harris,1
Zhichuan Huang,Tiantian Xie,1
Zhichuan Huang,Ting Zhu,3
Zhichuan Huang,Qingquan Zhang,1
Wenbin Zhang,Ankita Patil,1
Wenbin Zhang,Ketan Patil,1
Wenbin Zhang,Ting Zhu,1
Wenbin Zhang,Eric J. Shiroma,1
Wenbin Zhang,Mitchell A. Schepps,1
Wenbin Zhang,Tamara B. Harris,1
Ankita Patil,Ketan Patil,1
Ankita Patil,Ting Zhu,1
Ankita Patil,Eric J. Shiroma,1
Ankita Patil,Mitchell A. Schepps,1
Ankita Patil,Tamara B. Harris,1
Ketan Patil,Ting Zhu,1
Ketan Patil,Eric J. Shiroma,1
Ketan Patil,Mitchell A. Schepps,1
Ketan Patil,Tamara B. Harris,1
Ting Zhu,Eric J. Shiroma,1
Ting Zhu,Mitchell A. Schepps,1
Ting Zhu,Tamara B. Harris,1
Ting Zhu,Tiantian Xie,1
Ting Zhu,Qingquan Zhang,1
Eric J. Shiroma,Mitchell A. Schepps,1
Eric J. Shiroma,Tamara B. Harris,1
Mitchell A. Schepps,Tamara B. Harris,1
Fang Zhou,Mohamed F. Ghalwash,1
Hatef Monajemi,David L. Donoho,1
Hatef Monajemi,Victoria Stodden,1
David L. Donoho,Victoria Stodden,1
Kazumasa Mori,Takuya Ohmori,1
Si Liu,Eun-Sung Jung,1
Si Liu,Rajkumar Kettimuthu,1
Si Liu,Xian-He Sun,1
Si Liu,Michael E. Papka,1
Eun-Sung Jung,Rajkumar Kettimuthu,1
Eun-Sung Jung,Xian-He Sun,1
Eun-Sung Jung,Michael E. Papka,1
Rajkumar Kettimuthu,Xian-He Sun,1
Rajkumar Kettimuthu,Michael E. Papka,1
Xian-He Sun,Michael E. Papka,1
Christoforos Svingos,Theofilos Mailis,1
Christoforos Svingos,Herald Kllapi,1
Christoforos Svingos,Lefteris Stamatogiannakis,1
Christoforos Svingos,Evgeny Kharlamov,1
Christoforos Svingos,Theofilos P. Mailis,1
Christoforos Svingos,Konstantina Bereta,1
Christoforos Svingos,Dimitris Bilidas,1
Christoforos Svingos,Sebastian Brandt 0001,1
Christoforos Svingos,Ernesto Jiménez-Ruiz,1
Christoforos Svingos,Steffen Lamparter,1
Christoforos Svingos,Christian Neuenstadt,1
Christoforos Svingos,Özgür L. Özçep,1
Christoforos Svingos,Ahmet Soylu,1
Christoforos Svingos,Guohui Xiao 0001,1
Christoforos Svingos,Dmitriy Zheleznyakov,1
Christoforos Svingos,Diego Calvanese,1
Christoforos Svingos,Ian Horrocks,1
Christoforos Svingos,Martin Giese,1
Christoforos Svingos,Yannis E. Ioannidis,2
Christoforos Svingos,Ralf Möller 0001,1
Christoforos Svingos,Arild Waaler,1
Theofilos Mailis,Herald Kllapi,1
Theofilos Mailis,Lefteris Stamatogiannakis,1
Theofilos Mailis,Yannis E. Ioannidis,1
Herald Kllapi,Lefteris Stamatogiannakis,1
Herald Kllapi,Yannis E. Ioannidis,1
Lefteris Stamatogiannakis,Yannis E. Ioannidis,1
Yannis E. Ioannidis,Evgeny Kharlamov,1
Yannis E. Ioannidis,Theofilos P. Mailis,1
Yannis E. Ioannidis,Konstantina Bereta,1
Yannis E. Ioannidis,Dimitris Bilidas,1
Yannis E. Ioannidis,Sebastian Brandt 0001,1
Yannis E. Ioannidis,Ernesto Jiménez-Ruiz,1
Yannis E. Ioannidis,Steffen Lamparter,1
Yannis E. Ioannidis,Christian Neuenstadt,1
Yannis E. Ioannidis,Özgür L. Özçep,1
Yannis E. Ioannidis,Ahmet Soylu,1
Yannis E. Ioannidis,Guohui Xiao 0001,1
Yannis E. Ioannidis,Dmitriy Zheleznyakov,1
Yannis E. Ioannidis,Diego Calvanese,1
Yannis E. Ioannidis,Ian Horrocks,1
Yannis E. Ioannidis,Martin Giese,1
Yannis E. Ioannidis,Ralf Möller 0001,1
Yannis E. Ioannidis,Arild Waaler,1
Fuad Rahman,Marvin J. Slepian,1
Fuad Rahman,Ari Mitra,1
Marvin J. Slepian,Ari Mitra,1
Daniel Playfair,Amitabh Trehan,1
Daniel Playfair,Barry McLarnon,1
Daniel Playfair,Dimitrios S. Nikolopoulos,1
Amitabh Trehan,Barry McLarnon,1
Amitabh Trehan,Dimitrios S. Nikolopoulos,1
Barry McLarnon,Dimitrios S. Nikolopoulos,1
Dimitrios S. Nikolopoulos,Karen L. Murphy,1
Dimitrios S. Nikolopoulos,Mahwish Arif,2
Dimitrios S. Nikolopoulos,Hans Vandierendonck,2
Dimitrios S. Nikolopoulos,Bronis R. de Supinski,1
Benito O. Perez,Yiwei Ma,1
Benito O. Perez,Mengran Wang,1
Benito O. Perez,Negin Askarzadeh,1
Yiwei Ma,Mengran Wang,1
Yiwei Ma,Negin Askarzadeh,1
Mengran Wang,Negin Askarzadeh,1
Kenneth David Strang,Zhaohao Sun,1
Ellis Giles,Kshitij Doshi,1
Ellis Giles,Peter J. Varman,1
Kshitij Doshi,Peter J. Varman,1
Joseph Jupin,Justin Y. Shi,1
Joseph Jupin,Eduard C. Dragut,1
Justin Y. Shi,Eduard C. Dragut,1
Sayan Goswami,Arghya Kusum Das,1
Sayan Goswami,Richard Platania,1
Sayan Goswami,Kisung Lee,1
Sayan Goswami,Seung-Jong Park,1
Arghya Kusum Das,Richard Platania,1
Arghya Kusum Das,Kisung Lee,1
Arghya Kusum Das,Seung-Jong Park,1
Richard Platania,Kisung Lee,1
Richard Platania,Seung-Jong Park,1
Kisung Lee,Seung-Jong Park,1
Yanan Xu,Yanmin Zhu,1
Chengcheng Mou,Shaoping Chen,1
Chengcheng Mou,Yi-Cheng Tu,1
Shaoping Chen,Yi-Cheng Tu,1
Ting Wu,Chen Jason Zhang,1
Ting Wu,Lei Chen 0002,1
Ting Wu,Pan Hui 0001,1
Ting Wu,Siyuan Liu,1
Chen Jason Zhang,Lei Chen 0002,1
Chen Jason Zhang,Pan Hui 0001,1
Chen Jason Zhang,Siyuan Liu,1
Lei Chen 0002,Pan Hui 0001,1
Lei Chen 0002,Siyuan Liu,1
Pan Hui 0001,Siyuan Liu,1
Siyuan Liu,Kai Zhao,1
Xiaoyu Ge,Yanbing Xue,1
Xiaoyu Ge,Zhipeng Luo,1
Xiaoyu Ge,Mohamed A. Sharaf,1
Yanbing Xue,Zhipeng Luo,1
Yanbing Xue,Mohamed A. Sharaf,1
Zhipeng Luo,Mohamed A. Sharaf,1
Yuchao Zhang,Bo Deng,1
Xiao Li,Reza Sharifi Sedeh,1
Xiao Li,Liao Wang,1
Xiao Li,Yang Yang,1
Reza Sharifi Sedeh,Liao Wang,1
Reza Sharifi Sedeh,Yang Yang,1
Liao Wang,Yang Yang,1
Yunfei Long,Qin Lu 0001,1
Yunfei Long,Yue Xiao,1
Yunfei Long,Minglei Li 0001,1
Yunfei Long,Chu-Ren Huang,1
Qin Lu 0001,Yue Xiao,1
Qin Lu 0001,Minglei Li 0001,1
Qin Lu 0001,Chu-Ren Huang,1
Yue Xiao,Minglei Li 0001,1
Yue Xiao,Chu-Ren Huang,1
Minglei Li 0001,Chu-Ren Huang,1
Noriaki Koide,Hideki Yoshii,1
Noriaki Koide,Noboru Sonehara,1
Noriaki Koide,Yoshihide Matsuo,1
Noriaki Koide,Nobuhiro Akashi,1
Noriaki Koide,Yoshitaka Terai,1
Noriaki Koide,Toru Kobayashi,1
Hideki Yoshii,Noboru Sonehara,1
Lina Yu,Yanfu Zhou,1
Lina Yu,Jieting Wu,1
Lina Yu,Hongfeng Yu,2
Lina Yu,Zhenghong Tang,1
Hongfeng Yu,Khoa Doan,1
Hongfeng Yu,Amidu O. Oloso,1
Hongfeng Yu,Brian Nelson,1
Hongfeng Yu,Jian Zhang,1
Hongfeng Yu,Michael L. Rilee,1
Hongfeng Yu,Paul G. Brown,1
Hongfeng Yu,Amidu Oloso,2
Hongfeng Yu,Kwo-Sen Kuo,3
Hongfeng Yu,Thomas L. Clune,3
Hongfeng Yu,Paul Brown,1
Hongfeng Yu,Alex Poliakov,1
Hongfeng Yu,Yanfu Zhou,1
Hongfeng Yu,Jieting Wu,1
Hongfeng Yu,Zhenghong Tang,1
Hans Vandierendonck,Karen L. Murphy,1
Hans Vandierendonck,Mahwish Arif,2
Hans Vandierendonck,Bronis R. de Supinski,1
Karen L. Murphy,Mahwish Arif,1
Mahwish Arif,Bronis R. de Supinski,1
Dazhi Yang,Wenjing Yan,1
Dazhi Yang,Siwei Jiang,2
Ranjeet Devarakonda,Yaxing Wei,1
Ranjeet Devarakonda,Michele Thornton,1
Ranjeet Devarakonda,Kyle Dumas,1
Ranjeet Devarakonda,Sheman Beus,1
Ranjeet Devarakonda,Bhargavi Krishna,1
Ranjeet Devarakonda,Rob Records,1
Yaxing Wei,Michele Thornton,1
Yan Zhu,Melody Moh,1
Yan Zhu,Teng-Sheng Moh,1
Melody Moh,Teng-Sheng Moh,1
Teng-Sheng Moh,Parul Sharma,1
Omer Berat Sezer,Aras Onal,1
Xin Li,Hui Li 0022,1
Xin Li,Bing Zhu 0003,1
Xin Li,Jiawei Cai,1
Xin Li,Zhihao Huang,2
Xin Li,Wei He,1
Hui Li 0022,Zhihao Huang,1
Hui Li 0022,Bing Zhu 0003,1
Hui Li 0022,Jiawei Cai,1
Zhihao Huang,Bing Zhu 0003,1
Zhihao Huang,Jiawei Cai,1
Zhihao Huang,Wei He,1
Bing Zhu 0003,Jiawei Cai,1
Khoa Doan,Amidu O. Oloso,1
Khoa Doan,Kwo-Sen Kuo,1
Khoa Doan,Thomas L. Clune,1
Khoa Doan,Brian Nelson,1
Khoa Doan,Jian Zhang,1
Amidu O. Oloso,Kwo-Sen Kuo,1
Amidu O. Oloso,Thomas L. Clune,1
Amidu O. Oloso,Brian Nelson,1
Amidu O. Oloso,Jian Zhang,1
Kwo-Sen Kuo,Brian Nelson,1
Kwo-Sen Kuo,Jian Zhang,1
Kwo-Sen Kuo,Michael L. Rilee,1
Kwo-Sen Kuo,Paul G. Brown,1
Kwo-Sen Kuo,Amidu Oloso,2
Kwo-Sen Kuo,Thomas L. Clune,3
Kwo-Sen Kuo,Paul Brown,1
Kwo-Sen Kuo,Alex Poliakov,1
Thomas L. Clune,Brian Nelson,1
Thomas L. Clune,Jian Zhang,1
Thomas L. Clune,Michael L. Rilee,1
Thomas L. Clune,Paul G. Brown,1
Thomas L. Clune,Amidu Oloso,2
Thomas L. Clune,Paul Brown,1
Thomas L. Clune,Alex Poliakov,1
Brian Nelson,Jian Zhang,1
Xiaoli Song,Yan Rui,1
Sunghwan Cho,Sunghal Hong,1
Sunghwan Cho,Changsoo Lee,1
Sunghal Hong,Changsoo Lee,1
Aharon Abadi,Ashraf Haib,1
Aharon Abadi,Roie Melamed,1
Aharon Abadi,Alaa Nassar,1
Aharon Abadi,Aidan Shribman,1
Aharon Abadi,Hisham Yasin,1
Ashraf Haib,Roie Melamed,1
Ashraf Haib,Alaa Nassar,1
Ashraf Haib,Aidan Shribman,1
Ashraf Haib,Hisham Yasin,1
Roie Melamed,Alaa Nassar,1
Roie Melamed,Aidan Shribman,1
Roie Melamed,Hisham Yasin,1
Alaa Nassar,Aidan Shribman,1
Alaa Nassar,Hisham Yasin,1
Aidan Shribman,Hisham Yasin,1
Richard Jayadi Oentaryo,Casey Vu,1
Richard Jayadi Oentaryo,David Lo 0001,1
Casey Vu,David Lo 0001,1
Thibaud Nesztler,Don Kasper,1
Pavel A. Dmitriev,Brian Frasca,1
Pavel A. Dmitriev,Somit Gupta,1
Pavel A. Dmitriev,Ron Kohavi,1
Pavel A. Dmitriev,Garnet J. Vaz,1
Brian Frasca,Somit Gupta,1
Brian Frasca,Ron Kohavi,1
Brian Frasca,Garnet J. Vaz,1
Somit Gupta,Ron Kohavi,1
Somit Gupta,Garnet J. Vaz,1
Ron Kohavi,Garnet J. Vaz,1
Subhadeep Karan,Jaroslaw Zola,1
Kai Zhao,Denis Khryashchev,1
Kai Zhao,Cláudio T. Silva,1
Denis Khryashchev,Cláudio T. Silva,1
Ruoqian Liu,Marc De Graef,1
Ruoqian Liu,Diana Palsetia,1
Ruoqian Liu,Arindam Paul,1
Ruoqian Liu,Reda Al-Bahrani,1
Ruoqian Liu,Dipendra Jha,1
Walaa Eldin Moustafa,Vicky Papavasileiou,1
Walaa Eldin Moustafa,Ken Yocum,1
Walaa Eldin Moustafa,Alin Deutsch,1
Vicky Papavasileiou,Ken Yocum,1
Vicky Papavasileiou,Alin Deutsch,1
Ken Yocum,Alin Deutsch,1
Dylan Uys,Daniel Crawl,1
Dylan Uys,Charles Cowart,1
Daniel Crawl,Charles Cowart,1
Francisco Padillo,José María Luna,1
Francisco Padillo,Sebastián Ventura,1
José María Luna,Sebastián Ventura,1
Ajinkya Prabhune,Hasebullah Ansari,1
Ajinkya Prabhune,Anil Keshav,1
Ajinkya Prabhune,Rainer Stotzka,1
Ajinkya Prabhune,Michael Gertz 0001,1
Ajinkya Prabhune,Jürgen Hesser,1
Hasebullah Ansari,Anil Keshav,1
Hasebullah Ansari,Rainer Stotzka,1
Hasebullah Ansari,Michael Gertz 0001,1
Hasebullah Ansari,Jürgen Hesser,1
Anil Keshav,Rainer Stotzka,1
Anil Keshav,Michael Gertz 0001,1
Anil Keshav,Jürgen Hesser,1
Rainer Stotzka,Michael Gertz 0001,1
Rainer Stotzka,Jürgen Hesser,1
Michael Gertz 0001,Jürgen Hesser,1
Bo Zhang,Liwei Wang 0008,1
Ravikant Dindokar,Neel Choudhury,1
Ravikant Dindokar,Yogesh Simmhan,1
Neel Choudhury,Yogesh Simmhan,1
Luca Cazzanti,Antonio Davoli,1
Luca Cazzanti,Leonardo Maria Millefiori,2
Luca Cazzanti,Dimitrios Zissis,1
Luca Cazzanti,Gianfranco Arcieri,1
Antonio Davoli,Leonardo Maria Millefiori,1
Leonardo Maria Millefiori,Dimitrios Zissis,1
Leonardo Maria Millefiori,Gianfranco Arcieri,1
Luis Pineda-Morales,Ji Liu 0003,1
Luis Pineda-Morales,Alexandru Costan,1
Luis Pineda-Morales,Esther Pacitti,1
Luis Pineda-Morales,Gabriel Antoniu,1
Luis Pineda-Morales,Marta Mattoso,1
Ji Liu 0003,Alexandru Costan,1
Ji Liu 0003,Esther Pacitti,1
Ji Liu 0003,Gabriel Antoniu,1
Ji Liu 0003,Marta Mattoso,1
Alexandru Costan,Esther Pacitti,1
Alexandru Costan,Gabriel Antoniu,1
Alexandru Costan,Marta Mattoso,1
Esther Pacitti,Gabriel Antoniu,1
Esther Pacitti,Marta Mattoso,1
Gabriel Antoniu,Marta Mattoso,1
Michael L. Rilee,Amidu Oloso,1
Michael L. Rilee,Paul G. Brown,1
Amidu Oloso,Paul G. Brown,1
